"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","CorrectResponse","ITIs","left_stim","right_stim","task.ACC","task.RESP","task.RT","run"
"Matching_Run1",51,1,"08-06-2015",16:08:52,2,3,"NumberMatching",5,2,1,"N7","D4_2",1,2,1234,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,2,3,"NumberMatching",6,1,2,"N3","D3_1",1,1,1037,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,3,2,"NumberMatching",1,2,3,"N5","D1_2",1,2,1235,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,3,2,"NumberMatching",2,1,1,"N1","D1_1",1,1,1539,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,3,2,"NumberMatching",3,2,2,"D8_1","N5",1,2,1360,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,3,2,"NumberMatching",4,1,1,"D8_2","N8",1,1,2102,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,3,2,"NumberMatching",5,2,2,"D6_1","N3",1,2,1172,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,3,2,"NumberMatching",6,2,3,"N9","D7_2",1,2,2267,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,4,5,"ShapeMatching",1,1,2,"S7","S7",1,1,1122,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,4,5,"ShapeMatching",2,2,3,"S2","S3",1,2,1075,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,4,5,"ShapeMatching",3,2,1,"S4","S5",1,2,1145,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,4,5,"ShapeMatching",4,1,2,"S4","S4",1,1,841,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,4,5,"ShapeMatching",5,1,3,"S9","S9",1,1,1170,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,4,5,"ShapeMatching",6,2,1,"S5","S6",1,2,984,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,5,6,"ShapeMatching",1,1,3,"S6","S6",1,1,1204,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,5,6,"ShapeMatching",2,2,2,"S7","S8",1,2,1522,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,5,6,"ShapeMatching",3,2,1,"S8","S9",0,1,1303,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,5,6,"ShapeMatching",4,1,2,"S8","S8",1,1,1297,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,5,6,"ShapeMatching",5,1,3,"S5","S5",1,1,948,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,5,6,"ShapeMatching",6,2,1,"S1","S2",1,2,1857,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,6,4,"ShapeMatching",1,2,3,"S9","S1",1,2,1333,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,6,4,"ShapeMatching",2,2,2,"S3","S4",1,2,1482,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,6,4,"ShapeMatching",3,1,1,"S1","S1",1,1,865,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,6,4,"ShapeMatching",4,1,2,"S2","S2",1,1,821,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,6,4,"ShapeMatching",5,1,1,"S3","S3",1,1,1193,1
"Matching_Run1",51,1,"08-06-2015",16:08:52,6,4,"ShapeMatching",6,2,3,"S6","S7",1,2,1180,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,1,3,"NumberMatching",1,2,1,"N5","D1_2",1,2,2747,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,1,3,"NumberMatching",2,1,2,"D6_2","N6",1,1,2277,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,1,3,"NumberMatching",3,2,3,"N9","D7_2",0,1,1356,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,1,3,"NumberMatching",4,1,2,"N9","D9_1",1,1,1746,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,1,3,"NumberMatching",5,1,1,"N7","D7_1",0,NA,0,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,1,3,"NumberMatching",6,1,3,"D4_2","N4",1,1,293,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,2,1,"NumberMatching",1,2,1,"D8_1","N5",0,NA,0,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,2,1,"NumberMatching",2,2,2,"D2_1","N5",1,2,286,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,2,1,"NumberMatching",3,2,3,"N7","D4_2",1,2,1976,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,2,1,"NumberMatching",4,1,1,"N5","D5_1",0,NA,0,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,2,1,"NumberMatching",5,1,2,"D8_2","N8",1,1,439,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,2,1,"NumberMatching",6,1,3,"N1","D1_1",1,1,220,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,3,6,"ShapeMatching",1,1,2,"S4","S4",1,1,2197,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,3,6,"ShapeMatching",2,2,1,"S5","S6",1,2,1413,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,3,6,"ShapeMatching",3,2,3,"S7","S8",1,2,1531,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,3,6,"ShapeMatching",4,1,1,"S1","S1",1,1,789,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,3,6,"ShapeMatching",5,2,2,"S2","S3",1,2,1336,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,3,6,"ShapeMatching",6,1,3,"S9","S9",1,1,1904,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,4,5,"ShapeMatching",1,1,2,"S5","S5",1,1,2350,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,4,5,"ShapeMatching",2,2,1,"S4","S5",1,2,1858,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,4,5,"ShapeMatching",3,2,3,"S9","S1",1,2,1551,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,4,5,"ShapeMatching",4,2,1,"S6","S7",1,2,1666,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,4,5,"ShapeMatching",5,1,2,"S3","S3",1,1,1111,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,4,5,"ShapeMatching",6,2,3,"S1","S2",1,2,1333,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,5,4,"ShapeMatching",1,1,2,"S7","S7",1,1,2132,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,5,4,"ShapeMatching",2,1,3,"S2","S2",1,1,1316,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,5,4,"ShapeMatching",3,1,1,"S8","S8",1,1,1434,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,5,4,"ShapeMatching",4,2,3,"S3","S4",1,2,1073,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,5,4,"ShapeMatching",5,1,2,"S6","S6",1,1,1032,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,5,4,"ShapeMatching",6,2,1,"S8","S9",1,2,2307,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,6,2,"NumberMatching",1,1,3,"N3","D3_1",1,1,2506,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,6,2,"NumberMatching",2,2,1,"D4_1","N8",1,2,1572,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,6,2,"NumberMatching",3,1,2,"D2_2","N2",1,1,1586,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,6,2,"NumberMatching",4,2,1,"D6_1","N3",1,2,1689,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,6,2,"NumberMatching",5,2,3,"N3","D5_2",1,2,2431,1
"Matching_Run1",52,1,"07-26-2015",18:26:21,6,2,"NumberMatching",6,2,2,"N1","D4_2",1,2,1917,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,1,4,"ShapeMatching",1,2,3,"S9","S1",1,2,2141,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,1,4,"ShapeMatching",2,2,1,"S6","S7",1,2,1461,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,1,4,"ShapeMatching",3,2,2,"S2","S3",1,2,1048,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,1,4,"ShapeMatching",4,2,3,"S1","S2",1,2,1237,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,1,4,"ShapeMatching",5,1,2,"S2","S2",1,1,1401,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,1,4,"ShapeMatching",6,1,1,"S1","S1",1,1,1250,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,2,2,"NumberMatching",1,1,2,"N5","D5_1",0,NA,0,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,2,2,"NumberMatching",2,1,3,"N1","D1_1",1,1,284,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,2,2,"NumberMatching",3,1,1,"D6_2","N6",0,NA,0,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,2,2,"NumberMatching",4,2,2,"N9","D7_2",0,1,382,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,2,2,"NumberMatching",5,2,3,"D8_1","N5",1,2,1121,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,2,2,"NumberMatching",6,2,1,"D2_1","N5",1,2,1182,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,3,5,"ShapeMatching",1,1,2,"S4","S4",1,1,1803,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,3,5,"ShapeMatching",2,2,3,"S4","S5",1,2,1953,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,3,5,"ShapeMatching",3,1,1,"S7","S7",1,1,1729,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,3,5,"ShapeMatching",4,2,3,"S3","S4",1,2,2312,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,3,5,"ShapeMatching",5,2,2,"S7","S8",1,2,2071,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,3,5,"ShapeMatching",6,2,1,"S5","S6",0,NA,0,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,4,3,"NumberMatching",1,2,3,"N3","D5_2",1,2,2989,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,4,3,"NumberMatching",2,2,1,"D6_1","N3",1,2,1620,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,4,3,"NumberMatching",3,1,2,"N9","D9_1",0,NA,0,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,4,3,"NumberMatching",4,1,1,"N3","D3_1",1,1,813,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,4,3,"NumberMatching",5,1,3,"D8_2","N8",1,1,2855,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,4,3,"NumberMatching",6,2,2,"N5","D1_2",1,2,1951,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,5,1,"NumberMatching",1,2,1,"N1","D4_2",1,2,1893,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,5,1,"NumberMatching",2,1,2,"N7","D7_1",1,1,3357,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,5,1,"NumberMatching",3,1,3,"D4_2","N4",1,1,1441,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,5,1,"NumberMatching",4,1,1,"D2_2","N2",1,1,1702,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,5,1,"NumberMatching",5,2,2,"N7","D4_2",1,2,2253,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,5,1,"NumberMatching",6,2,3,"D4_1","N8",1,2,1330,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,6,6,"ShapeMatching",1,1,1,"S5","S5",1,1,1469,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,6,6,"ShapeMatching",2,2,2,"S8","S9",1,2,1742,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,6,6,"ShapeMatching",3,1,3,"S9","S9",1,1,1133,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,6,6,"ShapeMatching",4,1,1,"S3","S3",1,1,1435,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,6,6,"ShapeMatching",5,1,2,"S8","S8",1,1,1770,1
"Matching_Run1",52,2,"07-26-2015",18:36:55,6,6,"ShapeMatching",6,1,3,"S6","S6",1,1,1448,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,1,6,"ShapeMatching",1,2,3,"S9","S1",1,2,1684,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,1,6,"ShapeMatching",2,1,1,"S7","S7",1,1,1451,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,1,6,"ShapeMatching",3,2,2,"S6","S7",1,2,1871,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,1,6,"ShapeMatching",4,2,1,"S4","S5",1,2,1673,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,1,6,"ShapeMatching",5,2,2,"S5","S6",1,2,1666,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,1,6,"ShapeMatching",6,2,3,"S1","S2",1,2,1121,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,2,3,"NumberMatching",1,1,1,"D8_2","N8",0,NA,0,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,2,3,"NumberMatching",2,2,2,"N1","D4_2",1,2,794,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,2,3,"NumberMatching",3,1,3,"N7","D7_1",0,2,3120,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,2,3,"NumberMatching",4,2,2,"N7","D4_2",1,2,1896,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,2,3,"NumberMatching",5,2,3,"D2_1","N5",1,2,1199,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,2,3,"NumberMatching",6,1,1,"D4_2","N4",1,1,2403,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,3,2,"NumberMatching",1,2,3,"N3","D5_2",1,2,1427,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,3,2,"NumberMatching",2,1,1,"N1","D1_1",1,1,1255,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,3,2,"NumberMatching",3,2,2,"N9","D7_2",0,1,2989,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,3,2,"NumberMatching",4,1,1,"D2_2","N2",1,1,1265,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,3,2,"NumberMatching",5,2,2,"D4_1","N8",1,2,1538,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,3,2,"NumberMatching",6,2,3,"D8_1","N5",1,2,2932,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,4,1,"NumberMatching",1,2,1,"D6_1","N3",1,2,1326,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,4,1,"NumberMatching",2,2,2,"N5","D1_2",1,2,1233,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,4,1,"NumberMatching",3,1,3,"N3","D3_1",1,1,1640,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,4,1,"NumberMatching",4,1,2,"D6_2","N6",1,1,2878,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,4,1,"NumberMatching",5,1,3,"N5","D5_1",1,1,2740,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,4,1,"NumberMatching",6,1,1,"N9","D9_1",0,NA,0,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,5,5,"ShapeMatching",1,1,2,"S8","S8",1,1,1965,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,5,5,"ShapeMatching",2,2,3,"S2","S3",1,2,1410,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,5,5,"ShapeMatching",3,1,1,"S2","S2",1,1,2201,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,5,5,"ShapeMatching",4,2,2,"S8","S9",1,2,2024,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,5,5,"ShapeMatching",5,1,1,"S5","S5",1,1,1331,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,5,5,"ShapeMatching",6,1,3,"S3","S3",1,1,1381,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,6,4,"ShapeMatching",1,1,1,"S4","S4",1,1,1328,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,6,4,"ShapeMatching",2,1,2,"S1","S1",1,1,1430,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,6,4,"ShapeMatching",3,2,3,"S7","S8",1,2,1962,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,6,4,"ShapeMatching",4,1,1,"S9","S9",1,1,1566,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,6,4,"ShapeMatching",5,2,2,"S3","S4",0,NA,0,1
"Matching_Run1",53,1,"07-27-2015",11:37:47,6,4,"ShapeMatching",6,1,3,"S6","S6",1,1,1492,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,1,3,"NumberMatching",1,2,2,"N5","D1_2",1,2,1480,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,1,3,"NumberMatching",2,2,3,"N1","D4_2",1,2,1497,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,1,3,"NumberMatching",3,1,1,"N3","D3_1",1,1,1424,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,1,3,"NumberMatching",4,1,3,"N1","D1_1",1,1,961,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,1,3,"NumberMatching",5,2,1,"D4_1","N8",1,2,1375,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,1,3,"NumberMatching",6,2,2,"N3","D5_2",1,2,1555,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,2,6,"ShapeMatching",1,2,3,"S4","S5",1,2,1554,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,2,6,"ShapeMatching",2,2,2,"S3","S4",1,2,1296,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,2,6,"ShapeMatching",3,1,1,"S4","S4",1,1,1774,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,2,6,"ShapeMatching",4,2,2,"S9","S1",1,2,1114,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,2,6,"ShapeMatching",5,2,1,"S6","S7",1,2,1921,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,2,6,"ShapeMatching",6,1,3,"S8","S8",1,1,1677,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,3,2,"NumberMatching",1,1,2,"D2_2","N2",1,1,1604,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,3,2,"NumberMatching",2,2,1,"D2_1","N5",1,2,1472,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,3,2,"NumberMatching",3,1,3,"D6_2","N6",1,1,3240,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,3,2,"NumberMatching",4,2,2,"D8_1","N5",1,2,2913,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,3,2,"NumberMatching",5,1,1,"N7","D7_1",1,1,2963,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,3,2,"NumberMatching",6,2,3,"N7","D4_2",1,2,1430,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,4,5,"ShapeMatching",1,1,2,"S6","S6",1,1,1284,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,4,5,"ShapeMatching",2,2,3,"S2","S3",1,2,2154,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,4,5,"ShapeMatching",3,1,1,"S7","S7",1,1,1278,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,4,5,"ShapeMatching",4,2,2,"S7","S8",1,2,1668,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,4,5,"ShapeMatching",5,2,3,"S5","S6",1,2,1267,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,4,5,"ShapeMatching",6,2,1,"S1","S2",1,2,1132,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,5,4,"ShapeMatching",1,1,2,"S1","S1",1,1,1225,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,5,4,"ShapeMatching",2,1,3,"S2","S2",0,2,1804,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,5,4,"ShapeMatching",3,2,1,"S8","S9",1,2,1729,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,5,4,"ShapeMatching",4,1,2,"S3","S3",1,1,1854,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,5,4,"ShapeMatching",5,1,3,"S9","S9",1,1,909,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,5,4,"ShapeMatching",6,1,1,"S5","S5",0,2,893,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,6,1,"NumberMatching",1,1,3,"N5","D5_1",1,1,2994,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,6,1,"NumberMatching",2,2,2,"N9","D7_2",0,1,3107,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,6,1,"NumberMatching",3,2,1,"D6_1","N3",1,2,2215,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,6,1,"NumberMatching",4,1,3,"N9","D9_1",1,1,2686,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,6,1,"NumberMatching",5,1,2,"D8_2","N8",0,2,2824,1
"Matching_Run1",53,2,"07-27-2015",11:53:10,6,1,"NumberMatching",6,1,1,"D4_2","N4",1,1,1567,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,1,3,"NumberMatching",1,2,1,"D8_1","N5",1,2,1323,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,1,3,"NumberMatching",2,2,2,"N1","D4_2",1,2,1264,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,1,3,"NumberMatching",3,1,3,"N5","D5_1",1,1,950,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,1,3,"NumberMatching",4,1,2,"D8_2","N8",0,2,2300,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,1,3,"NumberMatching",5,2,1,"N3","D5_2",0,1,1188,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,1,3,"NumberMatching",6,2,3,"D4_1","N8",1,2,1426,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,2,2,"NumberMatching",1,1,2,"N7","D7_1",1,1,2307,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,2,2,"NumberMatching",2,1,3,"N1","D1_1",1,1,888,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,2,2,"NumberMatching",3,2,1,"D6_1","N3",1,2,979,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,2,2,"NumberMatching",4,1,2,"D2_2","N2",1,1,936,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,2,2,"NumberMatching",5,2,3,"N5","D1_2",1,2,3441,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,2,2,"NumberMatching",6,2,1,"N9","D7_2",0,1,2390,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,3,4,"ShapeMatching",1,2,2,"S3","S4",1,2,1202,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,3,4,"ShapeMatching",2,2,3,"S9","S1",1,2,1083,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,3,4,"ShapeMatching",3,2,1,"S8","S9",1,2,1554,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,3,4,"ShapeMatching",4,1,2,"S5","S5",1,1,771,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,3,4,"ShapeMatching",5,2,3,"S4","S5",1,2,983,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,3,4,"ShapeMatching",6,2,1,"S6","S7",0,1,1178,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,4,5,"ShapeMatching",1,1,2,"S2","S2",1,1,1718,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,4,5,"ShapeMatching",2,2,1,"S5","S6",1,2,2260,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,4,5,"ShapeMatching",3,2,3,"S7","S8",1,2,1836,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,4,5,"ShapeMatching",4,1,1,"S4","S4",1,1,1071,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,4,5,"ShapeMatching",5,1,2,"S7","S7",1,1,1616,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,4,5,"ShapeMatching",6,2,3,"S1","S2",0,NA,0,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,5,6,"ShapeMatching",1,2,2,"S2","S3",0,1,2469,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,5,6,"ShapeMatching",2,1,3,"S9","S9",1,1,1438,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,5,6,"ShapeMatching",3,1,1,"S3","S3",1,1,889,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,5,6,"ShapeMatching",4,1,2,"S6","S6",1,1,1267,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,5,6,"ShapeMatching",5,1,1,"S8","S8",1,1,988,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,5,6,"ShapeMatching",6,1,3,"S1","S1",1,1,831,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,6,1,"NumberMatching",1,2,2,"D2_1","N5",1,2,1471,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,6,1,"NumberMatching",2,1,3,"N3","D3_1",1,1,1542,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,6,1,"NumberMatching",3,2,1,"N7","D4_2",1,2,1824,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,6,1,"NumberMatching",4,1,2,"D4_2","N4",1,1,1386,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,6,1,"NumberMatching",5,1,3,"N9","D9_1",1,1,2414,1
"Matching_Run1",54,1,"08-09-2015",16:12:05,6,1,"NumberMatching",6,1,1,"D6_2","N6",0,2,1739,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,1,5,"ShapeMatching",1,2,3,"S1","S2",1,2,1416,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,1,5,"ShapeMatching",2,2,1,"S6","S7",0,1,896,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,1,5,"ShapeMatching",3,1,2,"S1","S1",1,1,1023,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,1,5,"ShapeMatching",4,1,3,"S5","S5",1,1,902,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,1,5,"ShapeMatching",5,1,1,"S7","S7",1,1,694,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,1,5,"ShapeMatching",6,2,2,"S9","S1",1,2,852,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,2,1,"NumberMatching",1,1,3,"N3","D3_1",0,2,1646,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,2,1,"NumberMatching",2,2,2,"N9","D7_2",0,1,1412,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,2,1,"NumberMatching",3,2,1,"N3","D5_2",1,2,1438,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,2,1,"NumberMatching",4,1,3,"N7","D7_1",1,1,1325,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,2,1,"NumberMatching",5,1,1,"N1","D1_1",1,1,1290,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,2,1,"NumberMatching",6,2,2,"N5","D1_2",1,2,1256,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,3,6,"ShapeMatching",1,1,1,"S4","S4",1,1,2353,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,3,6,"ShapeMatching",2,2,3,"S3","S4",1,2,863,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,3,6,"ShapeMatching",3,1,2,"S9","S9",1,1,1360,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,3,6,"ShapeMatching",4,1,1,"S2","S2",1,1,1208,1
"Matching_Run1",55,1,"08-05-2015",11:36:20,3,6,"ShapeMatching",5,2,3,"S2","S3",1,2,1026,1
