"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","Answer","Condition","Correct","CorrectResponse","DifferenceCorrect","LeftNumber","RightNumber","Verification","Problem.ACC","Problem.CRESP","Problem.RESP","Problem.RT","StartFixation.OnsetTime","Problem.OnsetTime","condition","Task","run"
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,3,5,"Plus1",1,3,"Plus1","I",2,1,2,1,4,0,2,1,3600,21801,118765,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,3,5,"Plus1",2,6,"Plus1","I",2,1,5,1,7,1,2,2,2119,21801,124298,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,3,5,"Plus1",3,7,"Plus1","C",1,0,6,1,7,1,1,1,2597,21801,130331,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,3,5,"Plus1",4,4,"Plus1","C",1,0,3,1,4,1,1,1,3018,21801,136864,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,3,5,"Plus1",5,10,"Plus1","C",1,0,9,1,10,1,1,1,2414,21801,142898,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,3,5,"Plus1",6,3,"Plus1","C",1,0,2,1,3,1,1,1,4707,21801,148431,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,4,4,"LargeProblem",1,14,"L","I",2,1,6,8,15,0,NA,NA,0,21801,166980,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,4,4,"LargeProblem",2,11,"L","I",2,2,9,2,13,1,2,2,5087,21801,172513,"large","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,4,4,"LargeProblem",3,14,"L","C",1,0,5,9,14,0,NA,NA,0,21801,178546,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,4,4,"LargeProblem",4,13,"L","I",2,2,8,5,15,0,2,1,4798,21801,185080,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,4,4,"LargeProblem",5,12,"L","I",2,2,5,7,14,1,2,2,2773,21801,190613,"large","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,4,4,"LargeProblem",6,11,"L","I",2,1,4,7,12,1,2,2,4883,21801,196646,"large","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,5,1,"Plus1",1,6,"Plus1","C",1,0,5,1,6,1,1,1,3383,21801,215195,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,5,1,"Plus1",2,5,"Plus1","I",2,2,4,1,7,1,2,2,5444,21801,221228,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,5,1,"Plus1",3,10,"Plus1","I",2,2,9,1,12,1,2,2,2977,21801,227761,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,5,1,"Plus1",4,7,"Plus1","I",2,1,6,1,8,1,2,2,1782,21801,233295,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,5,1,"Plus1",5,8,"Plus1","C",1,0,7,1,8,0,1,2,1903,21801,239328,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,5,1,"Plus1",6,9,"Plus1","I",2,2,8,1,11,1,2,2,3933,21801,244861,"plus1","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,6,3,"LargeProblem",1,11,"L","C",1,0,3,8,11,0,1,2,2539,21801,257411,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,6,3,"LargeProblem",2,11,"L","C",1,0,6,5,11,0,1,2,3763,21801,263444,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,6,3,"LargeProblem",3,13,"L","C",1,0,4,9,13,0,1,2,1197,21801,268977,"incorrect","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,6,3,"LargeProblem",4,12,"L","C",1,0,9,3,12,1,1,1,1713,21801,275510,"large","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,6,3,"LargeProblem",5,13,"L","C",1,0,7,6,13,1,1,1,5326,21801,281043,"large","arithmetic",2
"Arithmetic_Run2",3,2,"05-14-2015",17:55:48,6,3,"LargeProblem",6,12,"L","I",2,1,8,4,13,1,2,2,3646,21801,287076,"large","arithmetic",2
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,1,2,"SmallProblem",1,9,"S","I",2,1,4,5,10,1,2,2,4309,13615,20164,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,1,2,"SmallProblem",2,8,"S","C",1,0,5,3,8,1,1,1,4950,13615,26698,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,1,2,"SmallProblem",3,10,"S","I",2,2,7,3,12,1,2,2,2553,13615,32731,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,1,2,"SmallProblem",4,10,"S","C",1,0,6,4,10,1,1,1,4767,13615,38264,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,1,2,"SmallProblem",5,9,"S","C",1,0,2,7,9,1,1,1,5364,13615,44797,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,1,2,"SmallProblem",6,9,"S","C",1,0,3,6,9,1,1,1,4899,13615,50830,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,2,6,"SmallProblem",1,10,"S","I",2,1,8,2,11,1,2,2,4621,13615,62380,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,2,6,"SmallProblem",2,5,"S","C",1,0,2,3,5,1,1,1,3752,13615,68413,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,2,6,"SmallProblem",3,8,"S","C",1,0,6,2,8,1,1,1,3618,13615,73946,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,2,6,"SmallProblem",4,6,"S","I",2,2,4,2,8,0,NA,NA,0,13615,80479,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,2,6,"SmallProblem",5,7,"S","I",2,1,2,5,8,1,2,2,4326,13615,86012,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,2,6,"SmallProblem",6,7,"S","I",2,2,3,4,9,1,2,2,5430,13615,92045,"small","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,3,1,"Plus1",1,6,"Plus1","I",2,2,5,1,8,1,2,2,2626,13615,110595,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,3,1,"Plus1",2,10,"Plus1","I",2,2,9,1,12,1,2,2,5668,13615,116628,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,3,1,"Plus1",3,5,"Plus1","I",2,1,4,1,6,0,NA,NA,0,13615,123161,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,3,1,"Plus1",4,8,"Plus1","C",1,0,7,1,8,0,NA,NA,0,13615,128694,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,3,1,"Plus1",5,9,"Plus1","C",1,0,8,1,9,1,1,1,4042,13615,135227,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,3,1,"Plus1",6,3,"Plus1","C",1,0,2,1,3,1,1,1,3895,13615,140761,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,4,3,"LargeProblem",1,12,"L","C",1,0,7,5,12,1,1,1,3130,13615,152810,"large","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,4,3,"LargeProblem",2,13,"L","C",1,0,5,8,13,0,NA,NA,0,13615,158343,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,4,3,"LargeProblem",3,11,"L","C",1,0,2,9,11,1,1,1,5014,13615,164377,"large","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,4,3,"LargeProblem",4,13,"L","I",2,1,6,7,14,0,NA,NA,0,13615,170910,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,4,3,"LargeProblem",5,11,"L","C",1,0,7,4,11,1,1,1,210,13615,176443,"large","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,4,3,"LargeProblem",6,11,"L","I",2,2,8,3,13,1,2,2,5985,13615,182976,"large","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,5,4,"LargeProblem",1,11,"L","I",2,2,5,6,13,0,NA,NA,0,13615,195026,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,5,4,"LargeProblem",2,12,"L","I",2,1,3,9,13,0,NA,NA,0,13615,201559,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,5,4,"LargeProblem",3,13,"L","I",2,1,9,4,14,0,NA,NA,0,13615,207092,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,5,4,"LargeProblem",4,14,"L","I",2,2,9,5,16,0,NA,NA,0,13615,213125,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,5,4,"LargeProblem",5,12,"L","C",1,0,4,8,12,1,1,1,5394,13615,218658,"large","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,5,4,"LargeProblem",6,14,"L","C",1,0,8,6,14,0,1,2,5936,13615,225191,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,6,5,"Plus1",1,8,"Plus1","I",2,1,7,1,9,0,NA,NA,0,13615,243241,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,6,5,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,2825,13615,249774,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,6,5,"Plus1",3,4,"Plus1","I",2,1,3,1,5,1,2,2,3266,13615,255807,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,6,5,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,4658,13615,261340,"plus1","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,6,5,"Plus1",5,9,"Plus1","I",2,2,8,1,11,0,NA,NA,0,13615,267373,"incorrect","arithmetic",1
"Arithmetic_Run1",4,1,"05-12-2015",17:33:22,6,5,"Plus1",6,4,"Plus1","C",1,0,3,1,4,0,NA,NA,0,13615,273906,"incorrect","arithmetic",1
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,1,2,"SmallProblem",1,10,"S","C",1,0,3,7,10,1,1,1,2597,37484,44017,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,1,2,"SmallProblem",2,6,"S","C",1,0,2,4,6,1,1,1,5058,37484,49551,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,1,2,"SmallProblem",3,9,"S","I",2,2,6,3,11,0,NA,NA,0,37484,55600,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,1,2,"SmallProblem",4,7,"S","C",1,0,4,3,7,0,1,2,5564,37484,62133,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,1,2,"SmallProblem",5,9,"S","I",2,1,7,2,10,1,2,2,3374,37484,68167,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,1,2,"SmallProblem",6,10,"S","C",1,0,2,8,10,1,1,1,3839,37484,74700,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,2,4,"LargeProblem",1,13,"L","C",1,0,4,9,13,0,NA,NA,0,37484,86249,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,2,4,"LargeProblem",2,11,"L","C",1,0,3,8,11,0,NA,NA,0,37484,92283,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,2,4,"LargeProblem",3,11,"L","C",1,0,6,5,11,1,1,1,4237,37484,98816,"large","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,2,4,"LargeProblem",4,12,"L","C",1,0,9,3,12,1,1,1,1745,37484,104349,"large","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,2,4,"LargeProblem",5,12,"L","I",2,1,8,4,13,1,2,2,4445,37484,110882,"large","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,2,4,"LargeProblem",6,14,"L","C",1,0,5,9,14,0,1,2,4640,37484,116415,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,3,6,"SmallProblem",1,8,"S","I",2,1,2,6,9,0,NA,NA,0,37484,134465,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,3,6,"SmallProblem",2,5,"S","I",2,2,3,2,7,1,2,2,95,37484,140998,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,3,6,"SmallProblem",3,7,"S","C",1,0,5,2,7,1,1,1,4602,37484,146531,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,3,6,"SmallProblem",4,9,"S","C",1,0,5,4,9,1,1,1,3474,37484,152564,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,3,6,"SmallProblem",5,8,"S","I",2,2,3,5,10,0,NA,NA,0,37484,158097,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,3,6,"SmallProblem",6,10,"S","I",2,1,4,6,11,1,2,2,40,37484,164630,"small","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,4,5,"Plus1",1,6,"Plus1","I",2,1,5,1,7,1,2,2,5703,37484,182680,"plus1","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,4,5,"Plus1",2,5,"Plus1","I",2,2,4,1,7,0,NA,NA,0,37484,189213,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,4,5,"Plus1",3,7,"Plus1","I",2,1,6,1,8,0,NA,NA,0,37484,194746,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,4,5,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,2767,37484,200779,"plus1","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,4,5,"Plus1",5,6,"Plus1","C",1,0,5,1,6,1,1,1,3579,37484,206312,"plus1","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,4,5,"Plus1",6,3,"Plus1","C",1,0,2,1,3,0,NA,NA,0,37484,212845,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,5,3,"LargeProblem",1,11,"L","I",2,1,4,7,12,0,NA,NA,0,37484,230895,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,5,3,"LargeProblem",2,14,"L","I",2,1,6,8,15,0,NA,NA,0,37484,236428,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,5,3,"LargeProblem",3,13,"L","C",1,0,7,6,13,0,NA,NA,0,37484,242961,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,5,3,"LargeProblem",4,11,"L","I",2,2,9,2,13,0,NA,NA,0,37484,248994,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,5,3,"LargeProblem",5,13,"L","I",2,2,8,5,15,1,2,2,248,37484,255527,"large","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,5,3,"LargeProblem",6,12,"L","I",2,2,5,7,14,0,NA,NA,0,37484,261560,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,6,1,"Plus1",1,4,"Plus1","C",1,0,3,1,4,0,NA,NA,0,37484,273110,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,6,1,"Plus1",2,8,"Plus1","C",1,0,7,1,8,1,1,1,4275,37484,279643,"plus1","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,6,1,"Plus1",3,9,"Plus1","I",2,2,8,1,11,0,NA,NA,0,37484,285676,"incorrect","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,6,1,"Plus1",4,10,"Plus1","I",2,2,9,1,12,1,2,2,3613,37484,291210,"plus1","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,6,1,"Plus1",5,3,"Plus1","I",2,1,2,1,4,1,2,2,4005,37484,297243,"plus1","arithmetic",2
"Arithmetic_Run2",4,1,"05-12-2015",17:39:10,6,1,"Plus1",6,10,"Plus1","C",1,0,9,1,10,1,1,1,3564,37484,303776,"plus1","arithmetic",2
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,1,1,"Plus1",1,5,"Plus1","I",2,1,4,1,6,1,2,2,1695,14281,20814,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,1,1,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,1365,14281,27347,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,1,1,"Plus1",3,10,"Plus1","I",2,2,9,1,12,1,2,2,1538,14281,33381,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,1,1,"Plus1",4,9,"Plus1","C",1,0,8,1,9,1,1,1,1513,14281,38914,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,1,1,"Plus1",5,8,"Plus1","I",2,1,7,1,9,1,2,2,1376,14281,45447,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,1,1,"Plus1",6,8,"Plus1","C",1,0,7,1,8,1,1,1,1951,14281,50980,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,2,4,"LargeProblem",1,11,"L","I",2,2,5,6,13,1,2,2,2154,14281,63030,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,2,4,"LargeProblem",2,12,"L","C",1,0,7,5,12,1,1,1,3099,14281,68563,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,2,4,"LargeProblem",3,13,"L","I",2,1,6,7,14,1,2,2,1523,14281,75096,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,2,4,"LargeProblem",4,11,"L","C",1,0,2,9,11,1,1,1,1281,14281,81146,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,2,4,"LargeProblem",5,13,"L","C",1,0,5,8,13,1,1,1,1422,14281,87679,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,2,4,"LargeProblem",6,11,"L","I",2,2,8,3,13,1,2,2,2212,14281,93212,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,3,6,"SmallProblem",1,9,"S","C",1,0,2,7,9,1,1,1,1792,14281,111261,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,3,6,"SmallProblem",2,10,"S","C",1,0,6,4,10,1,1,1,941,14281,116795,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,3,6,"SmallProblem",3,5,"S","C",1,0,2,3,5,1,1,1,1199,14281,123328,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,3,6,"SmallProblem",4,10,"S","I",2,2,7,3,12,1,2,2,1866,14281,129361,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,3,6,"SmallProblem",5,10,"S","I",2,1,8,2,11,1,2,2,2156,14281,135894,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,3,6,"SmallProblem",6,8,"S","C",1,0,6,2,8,1,1,1,1435,14281,141427,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,4,5,"Plus1",1,9,"Plus1","I",2,2,8,1,11,1,2,2,1673,14281,159477,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,4,5,"Plus1",2,3,"Plus1","C",1,0,2,1,3,1,1,1,974,14281,165010,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,4,5,"Plus1",3,7,"Plus1","C",1,0,6,1,7,1,1,1,1106,14281,171543,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,4,5,"Plus1",4,4,"Plus1","C",1,0,3,1,4,1,1,1,961,14281,177576,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,4,5,"Plus1",5,4,"Plus1","I",2,1,3,1,5,1,2,2,1424,14281,184109,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,4,5,"Plus1",6,6,"Plus1","I",2,2,5,1,8,1,2,2,2071,14281,189642,"plus1","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,5,2,"SmallProblem",1,7,"S","I",2,2,3,4,9,1,2,2,2162,14281,207692,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,5,2,"SmallProblem",2,9,"S","C",1,0,3,6,9,1,1,1,1281,14281,213225,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,5,2,"SmallProblem",3,9,"S","I",2,1,4,5,10,1,2,2,1312,14281,219758,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,5,2,"SmallProblem",4,7,"S","I",2,1,2,5,8,1,2,2,1615,14281,225791,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,5,2,"SmallProblem",5,6,"S","I",2,2,4,2,8,1,2,2,1778,14281,232324,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,5,2,"SmallProblem",6,8,"S","C",1,0,5,3,8,1,1,1,1278,14281,238357,"small","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,6,3,"LargeProblem",1,13,"L","I",2,1,9,4,14,1,2,2,2325,14281,249907,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,6,3,"LargeProblem",2,11,"L","C",1,0,7,4,11,1,1,1,1296,14281,255940,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,6,3,"LargeProblem",3,12,"L","I",2,1,3,9,13,1,2,2,3404,14281,261473,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,6,3,"LargeProblem",4,12,"L","C",1,0,4,8,12,1,1,1,1395,14281,268006,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,6,3,"LargeProblem",5,14,"L","I",2,2,9,5,16,1,2,2,1797,14281,273540,"large","arithmetic",1
"Arithmetic_Run1",5,1,"05-12-2015",18:10:27,6,3,"LargeProblem",6,14,"L","C",1,0,8,6,14,1,1,1,1105,14281,279573,"large","arithmetic",1
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,1,5,"Plus1",1,10,"Plus1","C",1,0,9,1,10,1,1,1,1255,44810,51344,"plus1","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,1,5,"Plus1",2,7,"Plus1","I",2,1,6,1,8,1,2,2,1074,44810,57877,"plus1","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,1,5,"Plus1",3,3,"Plus1","I",2,1,2,1,4,1,2,2,1116,44810,63410,"plus1","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,1,5,"Plus1",4,10,"Plus1","I",2,2,9,1,12,1,2,2,1482,44810,69443,"plus1","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,1,5,"Plus1",5,7,"Plus1","C",1,0,6,1,7,1,1,1,1365,44810,74976,"plus1","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,1,5,"Plus1",6,3,"Plus1","C",1,0,2,1,3,1,1,1,1269,44810,81509,"plus1","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,2,3,"LargeProblem",1,14,"L","C",1,0,5,9,14,1,1,1,2674,44810,99559,"large","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,2,3,"LargeProblem",2,13,"L","I",2,2,8,5,15,1,2,2,1612,44810,106092,"large","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,2,3,"LargeProblem",3,12,"L","C",1,0,9,3,12,1,1,1,1932,44810,111625,"large","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,2,3,"LargeProblem",4,14,"L","I",2,1,6,8,15,1,2,2,1772,44810,117658,"large","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,2,3,"LargeProblem",5,13,"L","C",1,0,4,9,13,1,1,1,1269,44810,124191,"large","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,2,3,"LargeProblem",6,12,"L","I",2,1,8,4,13,1,2,2,2405,44810,129724,"large","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,3,6,"SmallProblem",1,7,"S","C",1,0,5,2,7,1,1,1,1502,44810,141774,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,3,6,"SmallProblem",2,10,"S","C",1,0,2,8,10,1,1,1,1397,44810,148307,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,3,6,"SmallProblem",3,7,"S","C",1,0,4,3,7,1,1,1,1194,44810,154340,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,3,6,"SmallProblem",4,9,"S","I",2,1,7,2,10,1,2,2,1226,44810,159873,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,3,6,"SmallProblem",5,10,"S","C",1,0,3,7,10,1,1,1,819,44810,166407,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,3,6,"SmallProblem",6,6,"S","C",1,0,2,4,6,0,1,2,1088,44810,171940,"incorrect","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,4,2,"SmallProblem",1,8,"S","I",2,1,2,6,9,1,2,2,2598,44810,189989,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,4,2,"SmallProblem",2,5,"S","I",2,2,3,2,7,1,2,2,1239,44810,196522,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,4,2,"SmallProblem",3,9,"S","C",1,0,5,4,9,1,1,1,1160,44810,202555,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,4,2,"SmallProblem",4,9,"S","I",2,2,6,3,11,1,2,2,1560,44810,208089,"small","arithmetic",2
"Arithmetic_Run2",5,1,"05-12-2015",18:15:46,4,2,"SmallProblem",5,8,"S","I",2,2,3,5,10,1,2,2,1306,44810,214122,"small","arithmetic",2
